caseid,totalnewsbinary_post_All_ref,totalnewscount_post_All_ref,log_news_post_All_ref,Average_domain_NewsG_Score_post_All_ref,Count_Reliable_NewsG_Score_post_All_ref,Count_Unreliable_NewsG_Score_post_All_ref,Prop_Reliable_NewsG_Score_post_All_ref,Prop_Unreliable_NewsG_Score_post_All_ref
1150928529,1,10,2.302585092994046,76.875,0.9030899869919435,0.3010299956639812,0.7,0.1
1150928531,1,1756,7.470793774195062,91.54495990836197,3.2422929049829308,0,0.9943052391799544,0
1150928533,1,4,1.3862943611198906,52.5,0.3010299956639812,0.3010299956639812,0.25,0.25
1150928541,1,49,3.8918202981106265,85.56521739130434,1.6532125137753437,0.47712125471966244,0.8979591836734694,0.04081632653061224
1150928549,1,1,0,87.5,0.3010299956639812,0,1,0
1150928551,1,5,1.6094379124341003,90.4,0.7781512503836436,0,1,0
1150928555,1,105,4.653960350157523,90.76388888888889,1.568201724066995,0,0.34285714285714286,0
1150928565,1,13,2.5649493574615367,91.7,1.0413926851582251,0,0.7692307692307693,0
1150928567,1,5,1.6094379124341003,92.5,0.6989700043360189,0,0.8,0
1150928569,1,2,0.6931471805599453,95,0.3010299956639812,0,0.5,0
1150928589,1,1,0,NaN,0,0,0,0
1150928593,1,4,1.3862943611198906,96.66666666666667,0.6020599913279624,0,0.75,0
1150928599,1,4,1.3862943611198906,83.75,0.6989700043360189,0,1,0
1150928603,1,33,3.4965075614664802,89.41666666666667,1.4913616938342726,0,0.9090909090909091,0
1150928609,1,18,2.8903717578961645,92.5,1.1760912590556813,0,0.7777777777777778,0
1150928621,1,34,3.5263605246161616,94.98148148148148,1.4471580313422192,0,0.7941176470588235,0
1150928635,1,10,2.302585092994046,42.5,0.3010299956639812,0.47712125471966244,0.1,0.2
1150928639,1,5,1.6094379124341003,89.16666666666667,0.6020599913279624,0,0.6,0
1150928655,1,4,1.3862943611198906,85,0.3010299956639812,0,0.25,0
1150928659,1,5,1.6094379124341003,100,0.47712125471966244,0,0.4,0
1150928665,1,5,1.6094379124341003,44.5,0,0.47712125471966244,0,0.4
1150928669,1,7,1.9459101490553132,74,0.7781512503836436,0,0.7142857142857143,0
1150928675,1,7,1.9459101490553132,NaN,0,0,0,0
1150928679,1,83,4.418840607796598,90.86363636363636,1.8260748027008264,0,0.7951807228915663,0
1150928685,1,15,2.70805020110221,88.26923076923077,1.146128035678238,0,0.8666666666666667,0
1150928695,1,22,3.091042453358316,89.77272727272727,1.3617278360175928,0,1,0
1150928719,1,53,3.970291913552122,64.22093023255815,1.5185139398778875,1.0791812460476249,0.6037735849056604,0.20754716981132076
1150928727,1,14,2.6390573296152584,72.7,1,0.3010299956639812,0.6428571428571429,0.07142857142857142
1150928731,1,10,2.302585092994046,88.75,1.0413926851582251,0,1,0
1150928737,1,20,2.995732273553991,87.5,1.3010299956639813,0,0.95,0
1150928743,1,7,1.9459101490553132,91.66666666666667,0.8450980400142568,0,0.8571428571428571,0
1150928753,1,1,0,77.5,0.3010299956639812,0,1,0
1150928757,1,55,4.007333185232471,71.40425531914893,1.6232492903979006,0.8450980400142568,0.7454545454545455,0.10909090909090909
1150928761,1,3,1.0986122886681098,95,0.3010299956639812,0,0.3333333333333333,0
1150928765,1,19,2.9444389791664403,77.08333333333333,1.1760912590556813,0.6989700043360189,0.7368421052631579,0.21052631578947367
1150928769,1,1,0,100,0.3010299956639812,0,1,0
1150928771,1,7,1.9459101490553132,90.35714285714286,0.9030899869919435,0,1,0
1150928781,1,2,0.6931471805599453,97.5,0.47712125471966244,0,1,0
1150928785,1,7,1.9459101490553132,82.83333333333333,0.7781512503836436,0.3010299956639812,0.7142857142857143,0.14285714285714285
1150928789,1,46,3.828641396489095,89.44594594594595,1.568201724066995,0.3010299956639812,0.782608695652174,0.021739130434782608
1150928803,1,1,0,87.5,0.3010299956639812,0,1,0
1150928807,1,89,4.48863636973214,78.35483870967742,1.4771212547196624,0.47712125471966244,0.3258426966292135,0.02247191011235955
1150928811,1,3,1.0986122886681098,NaN,0,0,0,0
1150928839,1,1,0,100,0.3010299956639812,0,1,0
1150928855,1,65,4.174387269895637,89.11290322580645,1.7993405494535817,0,0.9538461538461539,0
1150928857,1,13,2.5649493574615367,86.5,0.7781512503836436,0,0.38461538461538464,0
1150928879,1,255,5.541263545158426,83.84444444444445,1.9590413923210936,0,0.35294117647058826,0
1150928883,1,87,4.465908118654584,93.04081632653062,1.6901960800285136,0.3010299956639812,0.5517241379310345,0.011494252873563218
1150928887,1,7,1.9459101490553132,90,0.7781512503836436,0,0.7142857142857143,0
1150928891,1,5,1.6094379124341003,79.16666666666667,0.47712125471966244,0.3010299956639812,0.4,0.2
1150928895,1,22,3.091042453358316,81.84210526315789,1.3010299956639813,0,0.8636363636363636,0
1150928913,1,165,5.10594547390058,88.87591240875912,2.1271047983648077,0.6989700043360189,0.806060606060606,0.024242424242424242
1150928917,1,5,1.6094379124341003,86,0.7781512503836436,0,1,0
1150928919,1,20,2.995732273553991,84.11538461538461,1.1139433523068367,0.3010299956639812,0.6,0.05
1150928923,1,6,1.791759469228055,87.5,0.7781512503836436,0,0.8333333333333334,0
1150928933,1,1,0,87.5,0.3010299956639812,0,1,0
1150928937,1,51,3.9318256327243257,91.68367346938776,1.6989700043360187,0,0.9607843137254902,0
1150928949,1,97,4.574710978503383,79.91463414634147,1.568201724066995,0.7781512503836436,0.3711340206185567,0.05154639175257732
1150928951,1,40,3.6888794541139363,89.1,1.3010299956639813,0.3010299956639812,0.475,0.025
1150928955,1,2,0.6931471805599453,90,0.47712125471966244,0,1,0
1150928961,1,33,3.4965075614664802,78.35,1.4913616938342726,0,0.9090909090909091,0
1150928967,1,8,2.0794415416798357,83.4375,0.9030899869919435,0.3010299956639812,0.875,0.125
1150928981,1,2,0.6931471805599453,44.5,0,0.3010299956639812,0,0.5
1150928985,1,2,0.6931471805599453,90,0.47712125471966244,0,1,0
1150929003,1,9,2.1972245773362196,93.4375,0.9542425094393249,0,0.8888888888888888,0
1150929007,1,49,3.8918202981106265,74.4342105263158,1.5440680443502757,0.6989700043360189,0.6938775510204082,0.08163265306122448
1150929013,1,1034,6.9411900550683745,87.67046580773042,3.0038911662369103,0.3010299956639812,0.9748549323017408,9.671179883945841e-4
1150929017,1,11,2.3978952727983707,93.33333333333333,0.8450980400142568,0,0.5454545454545454,0
1150929025,1,1,0,87.5,0.3010299956639812,0,1,0
1150929043,1,4,1.3862943611198906,92.375,0.6989700043360189,0,1,0
1150929045,1,37,3.6109179126442243,90,1.5797835966168101,0,1,0
1150929061,1,1,0,37.5,0,0.3010299956639812,0,1
1150929063,1,497,6.208590026096629,76.32229580573951,2.6541765418779604,0.6020599913279624,0.9054325955734407,0.006036217303822937
1150929067,1,1,0,NaN,0,0,0,0
1150929069,1,81,4.394449154672439,91.61764705882354,1.8388490907372552,0,0.8395061728395061,0
1150929071,1,43,3.7612001156935624,67.3,1.2304489213782739,1,0.37209302325581395,0.20930232558139536
1150929073,1,13,2.5649493574615367,86.11538461538461,1.0791812460476249,0.47712125471966244,0.8461538461538461,0.15384615384615385
1150929075,1,2,0.6931471805599453,85,0.47712125471966244,0,1,0
1150929089,1,30,3.4011973816621555,90.52631578947368,1.3010299956639813,0,0.6333333333333333,0
1150929097,1,9,2.1972245773362196,98.61111111111111,1,0,1,0
1150929113,1,21,3.044522437723423,90.35714285714286,1.1760912590556813,0,0.6666666666666666,0
1150929127,1,23,3.1354942159291497,93.33333333333333,0.6020599913279624,0,0.13043478260869565,0
1150929129,1,5,1.6094379124341003,NaN,0,0,0,0
1150929135,1,15,2.70805020110221,88.75,0.47712125471966244,0,0.13333333333333333,0
1150929145,1,16,2.772588722239781,89.83333333333333,1.2041199826559248,0,0.9375,0
1150929153,1,26,3.258096538021482,94.03846153846153,1.4313637641589874,0,1,0
1150929155,1,4,1.3862943611198906,89.16666666666667,0.6020599913279624,0,0.75,0
1150929165,1,57,4.04305126783455,88.87878787878788,1.505149978319906,0.47712125471966244,0.543859649122807,0.03508771929824561
1150929173,1,1,0,100,0.3010299956639812,0,1,0
1150929175,1,99,4.59511985013459,87.18589743589743,1.8864907251724818,0.47712125471966244,0.7676767676767676,0.020202020202020204
1150929179,1,84,4.430816798843313,89.17721518987342,1.9030899869919435,0,0.9404761904761905,0
1150929189,1,5,1.6094379124341003,90,0.6989700043360189,0,0.8,0
1150929199,1,1,0,82.5,0.3010299956639812,0,1,0
1150929203,1,2,0.6931471805599453,81.25,0.47712125471966244,0,1,0
1150929223,1,28,3.332204510175204,80.81481481481481,1.414973347970818,0.47712125471966244,0.8928571428571429,0.07142857142857142
1150929237,1,81,4.394449154672439,93.86075949367088,1.9030899869919435,0,0.9753086419753086,0
1150929241,1,1,0,100,0.3010299956639812,0,1,0
1150929249,1,139,4.9344739331306915,87.2,2.100370545117563,0,0.8992805755395683,0
1150929251,1,85,4.442651256490317,82.8395061728395,1.9138138523837167,0,0.9529411764705882,0
1150929271,1,4,1.3862943611198906,90,0.6989700043360189,0,1,0
1150929297,1,5,1.6094379124341003,66.5,0.6989700043360189,0.3010299956639812,0.8,0.2
1150929311,1,202,5.308267697401205,88.44505494505495,2.2528530309798933,0.6989700043360189,0.8811881188118812,0.019801980198019802
1150929313,1,25,3.2188758248682006,88.40625,1.2304489213782739,0,0.64,0
1150929317,1,28,3.332204510175204,81.54545454545455,1.0791812460476249,0,0.39285714285714285,0
1150929319,1,1,0,87.5,0.3010299956639812,0,1,0
1150929321,1,10,2.302585092994046,87.5,0.6989700043360189,0,0.4,0
1150929331,1,21,3.044522437723423,80.79411764705883,1.255272505103306,0,0.8095238095238095,0
1150929337,1,4,1.3862943611198906,NaN,0,0,0,0
1150929345,1,2,0.6931471805599453,90,0.3010299956639812,0,0.5,0
1150929355,1,9,2.1972245773362196,83.6875,0.9030899869919435,0.3010299956639812,0.7777777777777778,0.1111111111111111
1150929359,1,247,5.5093883366279774,91.5625,0.9542425094393249,0,0.032388663967611336,0
1150929361,1,1,0,90,0.3010299956639812,0,1,0
1150929369,1,8,2.0794415416798357,95,0.6020599913279624,0,0.375,0
1150929371,1,1,0,100,0.3010299956639812,0,1,0
1150929373,1,1,0,87.5,0.3010299956639812,0,1,0
1150929375,1,148,4.997212273764115,91.25179856115108,2.146128035678238,0,0.9391891891891891,0
1150929389,1,3,1.0986122886681098,95,0.3010299956639812,0,0.3333333333333333,0
1150929411,1,39,3.6635616461296463,77.41071428571429,1.414973347970818,0.6020599913279624,0.6410256410256411,0.07692307692307693
1150929413,1,6,1.791759469228055,92,0.7781512503836436,0,0.8333333333333334,0
1150929415,1,8,2.0794415416798357,90,0.9542425094393249,0,1,0
1150929417,1,27,3.295836866004329,92.79411764705883,1.255272505103306,0,0.6296296296296297,0
1150929419,1,78,4.356708826689592,80.16216216216216,1.845098040014257,0.7781512503836436,0.8846153846153846,0.0641025641025641
1150929425,1,2,0.6931471805599453,NaN,0,0,0,0
1150929431,1,10,2.302585092994046,89.16666666666667,1,0,0.9,0
1150929439,1,19,2.9444389791664403,94.64285714285714,0.9030899869919435,0,0.3684210526315789,0
1150929445,1,2,0.6931471805599453,NaN,0,0,0,0
1150929451,1,9,2.1972245773362196,92.5,0.3010299956639812,0,0.1111111111111111,0
1150929463,1,2,0.6931471805599453,83.75,0.47712125471966244,0,1,0
1150929469,1,27,3.295836866004329,61.22727272727273,0.8450980400142568,0.7781512503836436,0.2222222222222222,0.18518518518518517
1150929485,1,32,3.4657359027997265,77.32692307692308,1.255272505103306,1,0.53125,0.28125
1150929487,1,1091,6.994849985833071,91.53617571059432,2.5888317255942073,0,0.3547204399633364,0
1150929493,1,33,3.4965075614664802,90.5,1.0413926851582251,0,0.30303030303030304,0
1150929509,1,44,3.784189633918261,95,1.6020599913279623,0,0.8863636363636364,0
1150929515,1,109,4.6913478822291435,91.86842105263158,1.9822712330395684,0,0.8715596330275229,0
1150929517,1,1,0,100,0.3010299956639812,0,1,0
1150929531,1,2,0.6931471805599453,46.25,0.3010299956639812,0.3010299956639812,0.5,0.5
1150929537,1,23,3.1354942159291497,90,1.3617278360175928,0,0.9565217391304348,0
1150929575,1,29,3.367295829986474,88.4090909090909,1.0791812460476249,0,0.3793103448275862,0
1150929577,1,3,1.0986122886681098,100,0.47712125471966244,0,0.6666666666666666,0
1150929603,1,3,1.0986122886681098,88.75,0.47712125471966244,0,0.6666666666666666,0
1150929619,1,34,3.5263605246161616,85.56,1.380211241711606,0.47712125471966244,0.6764705882352942,0.058823529411764705
1150929651,1,1,0,NaN,0,0,0,0
1150929653,1,11,2.3978952727983707,93.88888888888889,1,0,0.8181818181818182,0
1150929681,1,12,2.4849066497880004,100,0.6020599913279624,0,0.25,0
1150929685,1,3,1.0986122886681098,92.5,0.47712125471966244,0,0.6666666666666666,0
1150929689,1,20,2.995732273553991,61.875,1.0791812460476249,0.3010299956639812,0.55,0.05
1150929731,1,1,0,NaN,0,0,0,0
1150929733,1,19,2.9444389791664403,88.97222222222223,1.2787536009528289,0,0.9473684210526315,0
1150929745,1,6,1.791759469228055,90,0.8450980400142568,0,1,0
1150929763,1,21,3.044522437723423,94.61538461538461,1.146128035678238,0,0.6190476190476191,0
1150929769,1,3,1.0986122886681098,100,0.47712125471966244,0,0.6666666666666666,0
1150929775,1,2,0.6931471805599453,54.75,0.3010299956639812,0.3010299956639812,0.5,0.5
1150929779,1,4,1.3862943611198906,98.125,0.6989700043360189,0,1,0
1150929781,1,4,1.3862943611198906,65,0.6020599913279624,0.3010299956639812,0.75,0.25
1150929785,1,93,4.532599493153256,NaN,0,0,0,0
1150929799,1,1,0,87.5,0.3010299956639812,0,1,0
1150929837,1,79,4.3694478524670215,92.21126760563381,1.8512583487190752,0.3010299956639812,0.8860759493670886,0.012658227848101266
1151615859,1,79,4.3694478524670215,93.33333333333333,0.8450980400142568,0,0.0759493670886076,0
1151615863,1,181,5.198497031265826,92.06432748538012,2.2355284469075487,0,0.9447513812154696,0
1151615867,1,3,1.0986122886681098,92.5,0.6020599913279624,0,1,0
1151615873,1,87,4.465908118654584,90.9,1.414973347970818,0,0.28735632183908044,0
1151615875,1,15,2.70805020110221,90,0.3010299956639812,0,0.06666666666666667,0
1151615881,1,8,2.0794415416798357,95.83333333333333,0.6020599913279624,0,0.375,0
1151615893,1,5,1.6094379124341003,NaN,0,0,0,0
1151615897,1,63,4.143134726391533,86.38135593220339,1.7481880270062005,0.6989700043360189,0.873015873015873,0.06349206349206349
1151615903,1,7,1.9459101490553132,79.16666666666667,0.6020599913279624,0,0.42857142857142855,0
1151615921,1,5,1.6094379124341003,96,0.7781512503836436,0,1,0
1151615933,1,61,4.110873864173311,87.5,0.3010299956639812,0,0.01639344262295082,0
1151615939,1,6,1.791759469228055,90.83333333333333,0.8450980400142568,0,1,0
1151615947,1,59,4.07753744390572,64.9875,1.4471580313422192,1.146128035678238,0.4576271186440678,0.22033898305084745
1151615949,1,156,5.049856007249537,88.53956834532374,2.146128035678238,0,0.8910256410256411,0
1151615951,1,240,5.480638923341991,82.21563981042654,2.326335860928751,0,0.8791666666666667,0
1151615955,1,2,0.6931471805599453,87.5,0.47712125471966244,0,1,0
1151615985,1,1,0,92.5,0.3010299956639812,0,1,0
1151615993,1,468,6.148468295917647,75.78448275862068,2.0211892990699383,1.1139433523068367,0.2222222222222222,0.02564102564102564
1151615997,1,6,1.791759469228055,87.5,0.47712125471966244,0,0.3333333333333333,0
1151616009,1,1,0,95,0.3010299956639812,0,1,0
1151616011,1,25,3.2188758248682006,83.27272727272727,1.3617278360175928,0,0.88,0
1151616019,1,75,4.31748811353631,92.31884057971014,1.845098040014257,0,0.92,0
1151616023,1,37,3.6109179126442243,96.60714285714286,1.462397997898956,0,0.7567567567567568,0
1151616025,1,73,4.290459441148391,89.57575757575758,1.8260748027008264,0,0.9041095890410958,0
1151616041,1,4,1.3862943611198906,71.33333333333333,0.6020599913279624,0,0.75,0
1151616061,1,2,0.6931471805599453,97.5,0.47712125471966244,0,1,0
1151616063,1,2,0.6931471805599453,87.5,0.47712125471966244,0,1,0
