caseid,Google_Search_Referals,Facebook_Time,Twitter_Time,NG_Site_visits
1151618103,NA,738.6333333333333,8.616666666666667,850
1151618107,NA,85.48333333333333,60.233333333333334,41
1151618115,NA,421.8333333333333,3.033333333333333,339
1151618121,343,136.26666666666668,104.98333333333333,881
1151618129,174,169.88333333333333,5.433333333333334,1951
1151618131,NA,167.15,4.266666666666667,407
1151618135,NA,130.4,NA,242
1151618137,327,62.4,23.716666666666665,174
1151618143,NA,282.6,NA,46
1151618145,9,437.48333333333335,NA,59
1151618147,54,25.85,NA,51
1151618157,50,275.9166666666667,18.466666666666665,18
1151618171,52,60.28333333333333,NA,324
1151618179,3,866.8833333333333,NA,70
1151618183,75,97.23333333333333,19.466666666666665,138
1151618193,NA,3.65,NA,2
1151618197,35,18.333333333333332,NA,1046
1151618207,62,98.86666666666666,NA,9
1151618209,8,122.05,0.35,NA
1151618219,49,NA,NA,7
1151618231,NA,NA,6.066666666666666,121
1151618235,28,86.41666666666667,6.983333333333333,27
1151618257,20,25.783333333333335,NA,4
1151618269,NA,255.08333333333334,2.9833333333333334,5
1151618271,12,NA,NA,NA
1151618275,25,642.8666666666667,0.23333333333333334,53
1151618307,2,436.25,8.75,326
1151618313,208,0.13333333333333333,0.08333333333333333,125
1151618315,9,43.9,NA,7
1151618317,4,NA,NA,15
1151618331,9,70.38333333333334,NA,43
1151618337,NA,11.516666666666667,NA,709
1151618343,3,150.36666666666667,166.78333333333333,462
1151618345,33,66.58333333333333,NA,81
1151618355,129,NA,NA,62
1151618397,2,0.3333333333333333,0.21666666666666667,42
1151618421,2,91.06666666666666,NA,48
1151618423,NA,729.6166666666667,0.7,111
1151618427,30,314.7,NA,30
1151618445,80,600.0666666666667,49.56666666666667,179
1151618465,NA,111.45,6.766666666666667,270
1151618471,165,183.8,0.8666666666666667,123
1151618475,NA,NA,NA,1
1151618477,NA,40.666666666666664,7.35,59
1151618489,17,0.23333333333333334,12.033333333333333,430
1151618493,NA,471.75,3.6,680
1151618495,86,4274.433333333333,21.583333333333332,60
1151618505,12,2.8833333333333333,NA,4
1151618513,NA,55.88333333333333,514.05,1160
1151618517,42,908.3,NA,130
1151618531,NA,4.3,5.3,6
1151618541,85,435.6666666666667,11.066666666666666,192
1151618549,9,48.86666666666667,NA,10
1151618557,NA,682.2833333333333,3.683333333333333,14337
1151618559,NA,74.65,11.716666666666667,172
1151618563,235,61.5,1.1,1903
1151618567,27,157.86666666666667,1.8666666666666667,12
1151618579,30,24.5,NA,363
1151618609,NA,131.41666666666666,0.5666666666666667,324
1151618623,NA,543.5833333333334,19.85,730
1151618633,NA,NA,NA,10841
1151618637,NA,1121.0166666666667,NA,1616
1151618641,25,3.0833333333333335,4.166666666666667,190
1151618643,NA,1387.35,0.65,1230
1151618649,39,18.166666666666668,NA,63
1151618657,65,172.65,NA,170
1151618689,NA,87.5,0.8333333333333334,15
1151618711,9,NA,NA,25
1151618715,11,NA,NA,9
1151618721,NA,281.55,0.26666666666666666,1033
1151618723,NA,1523.2333333333333,10.966666666666667,695
1151618735,301,92.33333333333333,NA,72
1151618769,1,NA,NA,7
1151618777,NA,1947.7166666666667,3.2333333333333334,1164
1151618781,118,NA,1.6333333333333333,904
1151618787,NA,NA,0.15,57
1151618791,NA,250.36666666666667,0.8,179
1151618797,NA,1035.3666666666666,7.3,450
1151618801,9,2.0166666666666666,2.35,121
1151618815,1,404.01666666666665,NA,91
1151618847,133,19.8,0.95,41
1151618855,NA,212.11666666666667,0.05,478
1151618867,NA,118.35,NA,521
1151618869,NA,214.38333333333333,3.5166666666666666,661
1151618889,245,138.85,NA,7
1151618895,80,188.23333333333332,9.55,974
1151618897,53,5.083333333333333,1.5166666666666666,8
1151618909,53,104.56666666666666,NA,26
1151618941,NA,497.56666666666666,NA,127
1151618947,8,97,NA,65
1151618975,NA,756.5333333333333,1.2833333333333334,742
1151618999,1005,19.983333333333334,386.65,4387
1151619001,207,153.33333333333334,0.8833333333333333,132
1151619011,10,4.316666666666666,18.533333333333335,597
1151619027,NA,102.46666666666667,0.55,1169
1151619029,12,160.53333333333333,0.23333333333333334,12
1151619031,14,839.2833333333333,NA,5
1151619039,100,56.46666666666667,74.1,73
1151619045,NA,91.98333333333333,0.9166666666666666,68
1151619057,7,2.533333333333333,NA,14
1151619069,35,127.15,1.05,142
1151619071,2,90.16666666666667,0.43333333333333335,369
1151619089,NA,31.683333333333334,NA,39
1151697175,26,14.333333333333334,NA,23
1151697841,90,48.85,NA,31
1151713529,824,145.51666666666668,419.1333333333333,910
1151714261,110,5.466666666666667,6.65,392
1151714673,112,14.533333333333333,2.8333333333333335,9
1151714809,NA,106.75,5.516666666666667,809
1151730259,NA,75.41666666666667,2.966666666666667,367
1151730417,NA,97.78333333333333,NA,614
1151730721,398,2.7666666666666666,9.55,529
1151731327,NA,555.4333333333333,2.65,684
1151731553,3,34.416666666666664,NA,54
1151731589,NA,19.95,NA,181
1151731929,45,580.2666666666667,NA,18
1151732257,NA,2012.4833333333333,6.616666666666666,50
1151733351,93,4395.433333333333,4.466666666666667,251
1151733629,NA,167.21666666666667,NA,51
1151738077,27,24.283333333333335,56.13333333333333,298
1151746413,2,12.083333333333334,NA,208
1151746437,34,227.18333333333334,3.5833333333333335,93
1151746529,122,1550.8166666666666,NA,20
1151746769,NA,1765.6833333333334,NA,156
1151746813,NA,65.1,NA,73
1151747059,49,264.4166666666667,16.366666666666667,95
1151747247,NA,411.0833333333333,NA,43
1151747749,NA,1731.35,81.15,585
1151748995,NA,11.45,395.68333333333334,64
1151749007,46,1415.9666666666667,1989.4666666666667,1045
1151762075,405,164.16666666666666,NA,179
1151762103,80,194.75,10.033333333333333,314
1151762147,NA,NA,14.883333333333333,438
1151762373,57,266.21666666666664,42.71666666666667,162
1151762695,NA,185.05,0.2,117
1151763263,NA,636.1833333333333,7.65,1268
1151763403,61,204.03333333333333,0.35,40
1151763853,NA,145.11666666666667,6.916666666666667,262
1151763873,NA,NA,NA,12
1151764259,1,323.3666666666667,9.116666666666667,565
1151764405,NA,123.75,5.35,62
1151765071,6,220.08333333333334,5.766666666666667,139
1151765101,48,23.283333333333335,NA,61
1151776013,145,47.95,224.58333333333334,242
1151776271,237,569.6166666666667,61.93333333333333,1257
1151776845,101,19.716666666666665,8,229
1151776905,NA,244.98333333333332,1.35,1372
1151776925,131,1120.65,178.18333333333334,256
1151777523,247,154.01666666666668,0.85,683
1151777915,18,80.83333333333333,0.21666666666666667,156
1151778075,135,7.1,0.3,103
1151794877,NA,1714.7166666666667,5.05,2472
1151795163,81,210.86666666666667,NA,3
1151795175,38,56.3,0.11666666666666667,57
1151795765,NA,8.366666666666667,NA,4
1151795785,29,215.01666666666668,NA,313
1151795919,NA,523.5,1.75,375
1151811723,5,7.916666666666667,NA,4
1151812375,19,296.03333333333336,2.466666666666667,273
1151812643,50,0.06666666666666667,NA,51
1151812779,52,27.25,0.4,12
1151812785,57,9.616666666666667,11.766666666666667,15290
1151812829,NA,1380.3333333333333,1517.95,911
1151812835,NA,11.983333333333333,4658,1402
1151813011,47,897.7333333333333,0.6666666666666666,102
1151813151,67,7.066666666666666,NA,206
1151813407,10,2712.6833333333334,8,1040
1151829881,4,48.2,NA,10
1151830473,10,1918.95,627.0166666666667,2928
1151830563,NA,96.95,NA,20
1151838531,17,277.43333333333334,NA,39
1151838917,NA,NA,NA,2
1151846057,3,1.7,NA,4
1151846951,NA,782.5333333333333,NA,34
1151847885,38,10.6,3.3333333333333335,82
1151863065,6,3.1166666666666667,NA,81
1151878331,32,1110.5,0.7333333333333333,33
1151879783,5,16.516666666666666,NA,7780
1151885923,NA,203.35,3.1,25
1151886525,NA,NA,NA,495
1151901897,12,10.25,NA,105
1151908845,5,52.766666666666666,31.366666666666667,151
1151909115,NA,85.01666666666667,NA,909
1151910107,NA,31.616666666666667,NA,2
1151910349,NA,91.41666666666667,NA,57
1151923421,NA,160.4,0.2,16
1151923651,4,217.28333333333333,60.25,951
1151930615,7,20.033333333333335,NA,19
1151938415,NA,166.43333333333334,3.216666666666667,1109
1151938641,NA,232.53333333333333,0.9166666666666666,262
1151938903,NA,101.63333333333334,1.5166666666666666,64
1151944157,6,49.55,NA,6
1151951965,116,376.0833333333333,1.35,161
1151952291,47,345.8833333333333,0.03333333333333333,207
1151952377,NA,562.6333333333333,8.15,98
1151952381,NA,268.78333333333336,NA,291
1151966411,NA,64.26666666666667,0.2,92
1151966681,NA,102.8,6.85,238
1151966963,NA,6.55,0.43333333333333335,34
1151973861,NA,2665.1833333333334,NA,280
1151996063,NA,1537.0333333333333,3.283333333333333,784
1151996205,4,172.33333333333334,NA,48
1151996507,NA,304.56666666666666,33.6,805
1151996571,65,179.11666666666667,37.93333333333333,612
1151996575,NA,250.93333333333334,NA,9
1152017871,4,855.7166666666667,10.983333333333333,121
1152021645,5,NA,NA,8
1152021715,45,409.4166666666667,2.7,55
1152028361,15,18.433333333333334,6.783333333333333,16
1152028367,NA,69.13333333333334,NA,145
1152034743,NA,170.95,NA,5174
1152061843,335,626.3833333333333,681.8166666666667,795
1152062045,NA,1803.3833333333334,161.93333333333334,756
1152080103,NA,976.7833333333333,0.95,827
1152098669,NA,34.78333333333333,NA,48
1152099111,6,540.6333333333333,NA,66
1152099127,2,46.05,NA,NA
1152099139,55,52.21666666666667,NA,6
1152099277,NA,19.733333333333334,NA,117
1152117993,120,148.06666666666666,137.55,195
1152118107,2,22.466666666666665,NA,721
1152118331,305,225.28333333333333,0.21666666666666667,242
1152124995,NA,211.05,0.6,672
1152136221,9,9.916666666666666,NA,1
1152136431,NA,60.56666666666667,3.3666666666666667,550
1152136741,NA,NA,NA,11793
1152142163,NA,NA,NA,280
1152181317,44,366.75,2.85,36
1152181961,NA,94,NA,186
1152195087,66,82.53333333333333,0.26666666666666666,14
1152207937,794,1821.3166666666666,727.55,2128
1152208083,47,184.63333333333333,58.35,46
1152221355,76,0.95,NA,102
1152259755,4,315.96666666666664,1.8666666666666667,1271
1152272179,NA,109.6,0.2,143
1152284449,131,1904.9333333333334,449.3666666666667,164
1152284661,193,1.6,4.583333333333333,455
1152366721,3,NA,NA,5
1152906121,306,457.23333333333335,NA,138
1153676387,44,284.98333333333335,1.35,406
